ano,fase,nivel,titulo,enunciado,numero_questao,questao,alternativas
2018,3,1,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",33,"se exatamente três dos amigos vão a canoas, então qual das seguintes alternativas poderia ser verdadeira?",(A) úrsula vai a búzios. (B) wilson vai a abrolhos. (C) wilson não vai a canoas. (D) saulo vai a canoas. (E) vera não vai a canoas.
2018,3,1,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",36,qual das alternativas seguintes é sempre verdadeira?,(A) úrsula vai a menos cidades do que saulo. (B) saulo vai a menos cidades do que vera. (C) wilson vai a menos cidades do que vera. (D) saulo vai a menos cidades do que wilson. (E) tina vai a menos cidades do que wilson.  a prova continua na próxima página.
2018,3,1,refinaria central,"oito grandes tubulações de gás, ou gasodutos, numerados de 1 a 8, vão passar por baixo da refinaria central. os gasodutos pares precisam correr na direção norte-sul e os ímpares na direção leste-oeste. cada gasoduto estará enterrado em um dos quatro possíveis níveis abaixo da refinaria: 10, 20, 30 e 40 metros de profundidade. por cada nível devem passar exatamente dois gasodutos na mesma direção. precisamos ajudar na atribuição dos gasodutos aos níveis! depois de muito planejamento, ficou decidido que: - os gasodutos 5 e 7 não podem passar no mesmo nível; - os gasodutos 2 e 4 não podem passar no mesmo nível; - a diferença de profundidade entre os gasodutos 2 e 8 não pode ser maior do que 10 metros; - a diferença de profundidade entre os gasodutos 1 e 7 tem que ser maior do que 10 metros.",37,qual das opções abaixo é uma atribuição válida de gasodutos aos níveis?,"(A) 10: 3 e 7, 20: 2 e 6, 30: 1 e 5, 40: 4 e 8 (B) 10: 5 e 7, 20: 4 e 6, 30: 2 e 8, 40: 1 e 3 (C) 10: 3 e 7, 20: 1 e 5, 30: 2 e 6, 40: 4 e 8 (D) 10: 3 e 7, 20: 4 e 6, 30: 1 e 5, 40: 2 e 8 (E) 10: 1 e 7, 20: 6 e 8, 30: 3 e 5, 40: 2 e 4"
2018,3,1,refinaria central,"oito grandes tubulações de gás, ou gasodutos, numerados de 1 a 8, vão passar por baixo da refinaria central. os gasodutos pares precisam correr na direção norte-sul e os ímpares na direção leste-oeste. cada gasoduto estará enterrado em um dos quatro possíveis níveis abaixo da refinaria: 10, 20, 30 e 40 metros de profundidade. por cada nível devem passar exatamente dois gasodutos na mesma direção. precisamos ajudar na atribuição dos gasodutos aos níveis! depois de muito planejamento, ficou decidido que: - os gasodutos 5 e 7 não podem passar no mesmo nível; - os gasodutos 2 e 4 não podem passar no mesmo nível; - a diferença de profundidade entre os gasodutos 2 e 8 não pode ser maior do que 10 metros; - a diferença de profundidade entre os gasodutos 1 e 7 tem que ser maior do que 10 metros.",38,"se o gasoduto 6 estiver no nível 10, então qual desses gasodutos estará no nível 30?",(A) 8 (B) 1 (C) 3 (D) 4 (E) 7
2018,3,1,refinaria central,"oito grandes tubulações de gás, ou gasodutos, numerados de 1 a 8, vão passar por baixo da refinaria central. os gasodutos pares precisam correr na direção norte-sul e os ímpares na direção leste-oeste. cada gasoduto estará enterrado em um dos quatro possíveis níveis abaixo da refinaria: 10, 20, 30 e 40 metros de profundidade. por cada nível devem passar exatamente dois gasodutos na mesma direção. precisamos ajudar na atribuição dos gasodutos aos níveis! depois de muito planejamento, ficou decidido que: - os gasodutos 5 e 7 não podem passar no mesmo nível; - os gasodutos 2 e 4 não podem passar no mesmo nível; - a diferença de profundidade entre os gasodutos 2 e 8 não pode ser maior do que 10 metros; - a diferença de profundidade entre os gasodutos 1 e 7 tem que ser maior do que 10 metros.",39,"se o gasoduto 7 estiver no nível 40, então em quais níveis poderá estar o gasoduto 1?",(A) somente 10 (B) somente 30 (C) 10 ou 20 (D) somente 20 (E) 10 ou 30
2018,3,1,refinaria central,"oito grandes tubulações de gás, ou gasodutos, numerados de 1 a 8, vão passar por baixo da refinaria central. os gasodutos pares precisam correr na direção norte-sul e os ímpares na direção leste-oeste. cada gasoduto estará enterrado em um dos quatro possíveis níveis abaixo da refinaria: 10, 20, 30 e 40 metros de profundidade. por cada nível devem passar exatamente dois gasodutos na mesma direção. precisamos ajudar na atribuição dos gasodutos aos níveis! depois de muito planejamento, ficou decidido que: - os gasodutos 5 e 7 não podem passar no mesmo nível; - os gasodutos 2 e 4 não podem passar no mesmo nível; - a diferença de profundidade entre os gasodutos 2 e 8 não pode ser maior do que 10 metros; - a diferença de profundidade entre os gasodutos 1 e 7 tem que ser maior do que 10 metros.",40,"se os gasodutos 2 e 8 não estiverem no mesmo nível, então em quais níveis estarão os gasodutos ímpares?",(A) 20 e 40 (B) 20 e 30 (C) 10 e 30 (D) 30 e 40 (E) 10 e 40
2018,3,2,troco de bits,"no reino de bitlândia há moedas de b$ 2 (dois bits), b$ 1 (um bit), b$ 0,50 (cinquenta centavos de bit), b$ 0,25 (vinte e cinco centavos de bit), b$ 0,10 (dez centavos de bit) e b$ 0,5 (cinco centavos de bit).",1,"qual o menor número de moedas que um cliente pode usar para pagar uma mercadoria que custa b$ 5,35, usando apenas moedas?",(A) 4 (B) 5 (C) 6 (D) 7 (E) 8
2018,3,2,troco de bits,"no reino de bitlândia há moedas de b$ 2 (dois bits), b$ 1 (um bit), b$ 0,50 (cinquenta centavos de bit), b$ 0,25 (vinte e cinco centavos de bit), b$ 0,10 (dez centavos de bit) e b$ 0,5 (cinco centavos de bit).",2,"qual o menor número de moedas que um comerciante pode dar como troco, usando apenas moedas, para um cliente que pagou com cinco moedas de b$ 2 uma mercadoria que custa b$ 8,05?",(A) 3 (B) 4 (C) 5 (D) 6 (E) 7
2018,3,2,circo,"em um circo, seis audaciosos palhaços – atchim, bozo, cacau, dumdum, fubá e guizin – serão lançados por tiros de três canhões – x, y e z. eles serão lançados um de cada vez, e cada palhaço será lançado uma única vez. a ordem em que os palhaços serão lançados obedece às seguintes restrições: - o canhão z pode lançar somente atchim, bozo e dumdum. - o canhão y não pode lançar atchim, fubá e guizin. - o canhão x não pode lançar atchim, bozo e cacau. - o canhão que lança o primeiro palhaço não pode ser o mesmo canhão que lança o último palhaço. - bozo deve ser lançado em algum momento antes de guizin mas em algum momento após atchim. - fubá deve ser lançado em algum momento antes de atchim e antes de cacau.",4,"qual das alternativas seguintes é uma ordem possível para os lançamentos, do primeiro ao último? -","(A) fubá, atchim, bozo, dumdum, cacau, guizin - (B) dumdum, fubá, guizin, cacau, atchim - (C) bozo, fubá, dumdum, atchim, bozo, guizin - (D) cacau, dumdum, cacau, fubá, atchim, bozo - (E) guizin, fubá, bozo, atchim, guizin, cacau, dumdum"
2018,3,2,circo,"em um circo, seis audaciosos palhaços – atchim, bozo, cacau, dumdum, fubá e guizin – serão lançados por tiros de três canhões – x, y e z. eles serão lançados um de cada vez, e cada palhaço será lançado uma única vez. a ordem em que os palhaços serão lançados obedece às seguintes restrições: - o canhão z pode lançar somente atchim, bozo e dumdum. - o canhão y não pode lançar atchim, fubá e guizin. - o canhão x não pode lançar atchim, bozo e cacau. - o canhão que lança o primeiro palhaço não pode ser o mesmo canhão que lança o último palhaço. - bozo deve ser lançado em algum momento antes de guizin mas em algum momento após atchim. - fubá deve ser lançado em algum momento antes de atchim e antes de cacau.",5,qual das seguintes alternativas é uma lista completa e correta dos palhaços que poderiam ser lançados pelo último tiro de canhão? -,"(A) atchim, cacau, dumdum - (B) atchim, bozo, guizin - (C) dumdum, bozo, guizin - (D) cacau, bozo, guizin - (E) cacau, dumdum, guizin"
2018,3,2,circo,"em um circo, seis audaciosos palhaços – atchim, bozo, cacau, dumdum, fubá e guizin – serão lançados por tiros de três canhões – x, y e z. eles serão lançados um de cada vez, e cada palhaço será lançado uma única vez. a ordem em que os palhaços serão lançados obedece às seguintes restrições: - o canhão z pode lançar somente atchim, bozo e dumdum. - o canhão y não pode lançar atchim, fubá e guizin. - o canhão x não pode lançar atchim, bozo e cacau. - o canhão que lança o primeiro palhaço não pode ser o mesmo canhão que lança o último palhaço. - bozo deve ser lançado em algum momento antes de guizin mas em algum momento após atchim. - fubá deve ser lançado em algum momento antes de atchim e antes de cacau.",6,"se o primeiro tiro de canhão lança dumdum, qual das seguintes alternativas não pode ser falsa? -",(A) fubá é lançado no segundo tiro. - (B) fubá é lançado no terceiro tiro. - (C) bozo é lançado no quarto tiro. - (D) dumdum é lançado pelo canhão x. - (E) dumdum é lançado pelo canhão y.
2018,3,2,circo,"em um circo, seis audaciosos palhaços – atchim, bozo, cacau, dumdum, fubá e guizin – serão lançados por tiros de três canhões – x, y e z. eles serão lançados um de cada vez, e cada palhaço será lançado uma única vez. a ordem em que os palhaços serão lançados obedece às seguintes restrições: - o canhão z pode lançar somente atchim, bozo e dumdum. - o canhão y não pode lançar atchim, fubá e guizin. - o canhão x não pode lançar atchim, bozo e cacau. - o canhão que lança o primeiro palhaço não pode ser o mesmo canhão que lança o último palhaço. - bozo deve ser lançado em algum momento antes de guizin mas em algum momento após atchim. - fubá deve ser lançado em algum momento antes de atchim e antes de cacau.",7,cada uma das alternativas seguintes poderia ser falsa exceto: -,(A) dumdum é lançado pelo canhão x. - (B) bozo é lançado pelo canhão z. - (C) dumdum é lançado pelo canhão z. - (D) cacau é lançado pelo canhão y. - (E) atchim é lançado pelo canhão x.
2018,3,2,circo,"em um circo, seis audaciosos palhaços – atchim, bozo, cacau, dumdum, fubá e guizin – serão lançados por tiros de três canhões – x, y e z. eles serão lançados um de cada vez, e cada palhaço será lançado uma única vez. a ordem em que os palhaços serão lançados obedece às seguintes restrições: - o canhão z pode lançar somente atchim, bozo e dumdum. - o canhão y não pode lançar atchim, fubá e guizin. - o canhão x não pode lançar atchim, bozo e cacau. - o canhão que lança o primeiro palhaço não pode ser o mesmo canhão que lança o último palhaço. - bozo deve ser lançado em algum momento antes de guizin mas em algum momento após atchim. - fubá deve ser lançado em algum momento antes de atchim e antes de cacau.",8,"qual das seguintes alternativas não pode ser uma ordem em que os palhaços são lançados, do primeiro para o último: -","(A) dumdum, fubá, atchim, bozo, guizin, cacau - (B) dumdum, fubá, atchim, cacau, bozo, guizin - (C) fubá, cacau, atchim, bozo, dumdum - (D) guizin, fubá, dumdum, atchim, bozo, cacau - (E) cacau, dumdum, guizin"
2018,3,2,circo,"em um circo, seis audaciosos palhaços – atchim, bozo, cacau, dumdum, fubá e guizin – serão lançados por tiros de três canhões – x, y e z. eles serão lançados um de cada vez, e cada palhaço será lançado uma única vez. a ordem em que os palhaços serão lançados obedece às seguintes restrições: - o canhão z pode lançar somente atchim, bozo e dumdum. - o canhão y não pode lançar atchim, fubá e guizin. - o canhão x não pode lançar atchim, bozo e cacau. - o canhão que lança o primeiro palhaço não pode ser o mesmo canhão que lança o último palhaço. - bozo deve ser lançado em algum momento antes de guizin mas em algum momento após atchim. - fubá deve ser lançado em algum momento antes de atchim e antes de cacau.",9,"se fubá é o primeiro palhaço lançado, qual das seguintes alternativas poderia ser a lista dos três palhaços lançados na sequência, um em seguida ao outro? -","(A) dumdum, bozo e guizin - (B) dumdum, atchim e bozo - (C) dumdum, cacau e atchim - (D) cacau, guizin e atchim - (E) cacau, dumdum e atchim a prova continua na próxima página."
2018,3,2,gavetas,"nas provas da obi não é permitido ficar com o telefone celular durante o exame. quatro meninos – fábio, joão, mário e pedro – e três meninas – nina, rita e tina – esqueceram-se dessa regra e estão com celulares que precisam ser guardados durante a prova. para guardar os celulares o professor vai usar cinco gavetas que existem na mesa que está na sala de exame. as gavetas são numeradas de 1 a 5, em sequência. as seguintes condições serão obedecidas: - cada gaveta deve ser usada por uma ou duas crianças e cada criança deve usar apenas uma gaveta. - cada gaveta que é compartilhada por mais de uma criança deve ser usada por um menino e uma menina (compartilhar significa dividir o uso com alguém). - joão deve compartilhar uma gaveta, mas rita não deve compartilhar uma gaveta. - a gaveta de nina não deve ser adjacente (ou seja, vizinha) à gaveta de tina. - fábio deve usar a gaveta 3.",10,qual das seguintes é uma lista completa e correta das crianças que certamente estão entre as que vão compartilhar uma gaveta? 1.,"(A) fábio, joão 2. (B) joão, pedro 3. (C) joão, mário, pedro 4. (D) joão, mário, tina 5. (E) joão, nina, tina"
2018,3,2,gavetas,"nas provas da obi não é permitido ficar com o telefone celular durante o exame. quatro meninos – fábio, joão, mário e pedro – e três meninas – nina, rita e tina – esqueceram-se dessa regra e estão com celulares que precisam ser guardados durante a prova. para guardar os celulares o professor vai usar cinco gavetas que existem na mesa que está na sala de exame. as gavetas são numeradas de 1 a 5, em sequência. as seguintes condições serão obedecidas: - cada gaveta deve ser usada por uma ou duas crianças e cada criança deve usar apenas uma gaveta. - cada gaveta que é compartilhada por mais de uma criança deve ser usada por um menino e uma menina (compartilhar significa dividir o uso com alguém). - joão deve compartilhar uma gaveta, mas rita não deve compartilhar uma gaveta. - a gaveta de nina não deve ser adjacente (ou seja, vizinha) à gaveta de tina. - fábio deve usar a gaveta 3.",11,"se tina usa a gaveta 3 e apenas mário usa a gaveta 1, então qual das alternativas é sempre verdadeira? 1.",(A) joão usa a gaveta 4. 2. (B) joão usa a gaveta 5. 3. (C) pedro usa a gaveta 2. 4. (D) rita usa a gaveta 2. 5. (E) rita usa a gaveta 5.
2018,3,2,gavetas,"nas provas da obi não é permitido ficar com o telefone celular durante o exame. quatro meninos – fábio, joão, mário e pedro – e três meninas – nina, rita e tina – esqueceram-se dessa regra e estão com celulares que precisam ser guardados durante a prova. para guardar os celulares o professor vai usar cinco gavetas que existem na mesa que está na sala de exame. as gavetas são numeradas de 1 a 5, em sequência. as seguintes condições serão obedecidas: - cada gaveta deve ser usada por uma ou duas crianças e cada criança deve usar apenas uma gaveta. - cada gaveta que é compartilhada por mais de uma criança deve ser usada por um menino e uma menina (compartilhar significa dividir o uso com alguém). - joão deve compartilhar uma gaveta, mas rita não deve compartilhar uma gaveta. - a gaveta de nina não deve ser adjacente (ou seja, vizinha) à gaveta de tina. - fábio deve usar a gaveta 3.",12,"se quatro meninos usam gavetas numeradas em sequência e joão usa a gaveta 5, então qual das seguintes alternativas é uma lista completa e correta das gavetas que não podem ser compartilhadas? 1.","(A) gaveta 2 2. (B) gaveta 4 3. (C) gaveta 1, gaveta 2 4. (D) gaveta 1, gaveta 4 5. (E) gaveta 2, gaveta 4"
2018,3,2,gavetas,"nas provas da obi não é permitido ficar com o telefone celular durante o exame. quatro meninos – fábio, joão, mário e pedro – e três meninas – nina, rita e tina – esqueceram-se dessa regra e estão com celulares que precisam ser guardados durante a prova. para guardar os celulares o professor vai usar cinco gavetas que existem na mesa que está na sala de exame. as gavetas são numeradas de 1 a 5, em sequência. as seguintes condições serão obedecidas: - cada gaveta deve ser usada por uma ou duas crianças e cada criança deve usar apenas uma gaveta. - cada gaveta que é compartilhada por mais de uma criança deve ser usada por um menino e uma menina (compartilhar significa dividir o uso com alguém). - joão deve compartilhar uma gaveta, mas rita não deve compartilhar uma gaveta. - a gaveta de nina não deve ser adjacente (ou seja, vizinha) à gaveta de tina. - fábio deve usar a gaveta 3.",13,"considerando que a gaveta que rita usa esteja definida, qual é o número máximo de gavetas que poderiam ser a gaveta que joão vai usar? 1.",(A) uma 2. (B) duas 3. (C) três 4. (D) quatro 5. (E) cinco
2018,3,2,gavetas,"nas provas da obi não é permitido ficar com o telefone celular durante o exame. quatro meninos – fábio, joão, mário e pedro – e três meninas – nina, rita e tina – esqueceram-se dessa regra e estão com celulares que precisam ser guardados durante a prova. para guardar os celulares o professor vai usar cinco gavetas que existem na mesa que está na sala de exame. as gavetas são numeradas de 1 a 5, em sequência. as seguintes condições serão obedecidas: - cada gaveta deve ser usada por uma ou duas crianças e cada criança deve usar apenas uma gaveta. - cada gaveta que é compartilhada por mais de uma criança deve ser usada por um menino e uma menina (compartilhar significa dividir o uso com alguém). - joão deve compartilhar uma gaveta, mas rita não deve compartilhar uma gaveta. - a gaveta de nina não deve ser adjacente (ou seja, vizinha) à gaveta de tina. - fábio deve usar a gaveta 3.",14,"se as primeiras três gavetas são usadas por meninas, qual das seguintes alternativas é sempre verdadeira? 1.",(A) joão usa a gaveta 1. 2. (B) nina usa a gaveta 3. 3. (C) tina usa a gaveta 1. 4. (D) joão usa a mesma gaveta que tina. 5. (E) pedro usa a mesma gaveta que tina.
2018,3,2,gavetas,"nas provas da obi não é permitido ficar com o telefone celular durante o exame. quatro meninos – fábio, joão, mário e pedro – e três meninas – nina, rita e tina – esqueceram-se dessa regra e estão com celulares que precisam ser guardados durante a prova. para guardar os celulares o professor vai usar cinco gavetas que existem na mesa que está na sala de exame. as gavetas são numeradas de 1 a 5, em sequência. as seguintes condições serão obedecidas: - cada gaveta deve ser usada por uma ou duas crianças e cada criança deve usar apenas uma gaveta. - cada gaveta que é compartilhada por mais de uma criança deve ser usada por um menino e uma menina (compartilhar significa dividir o uso com alguém). - joão deve compartilhar uma gaveta, mas rita não deve compartilhar uma gaveta. - a gaveta de nina não deve ser adjacente (ou seja, vizinha) à gaveta de tina. - fábio deve usar a gaveta 3.",15,"se a gaveta 1 é usada por um menino, a gaveta 2 também é usada por um menino, e ambas as gavetas 1 e 2 não são compartilhadas, então a gaveta 4 deve ser usada por quem? 1.",(A) joão 2. (B) pedro 3. (C) rita 4. (D) joão e nina 5. (E) mário e tina a prova continua na próxima página.
2018,3,2,torneio,"seis jogadores – a, b, c, d, e e f estão participando do torneio estadual de jogos de baralho. o torneio é realizado em dois turnos. os jogadores disputam o torneio em times formados por um par de jogadores, sendo que os mesmos times disputam os dois turnos. nenhum jogador está em mais de um time. em cada turno, cada time deve ocupar exatamente uma mesa, entre as mesas 1, 2 e 3. as seguintes restrições adicionais devem ser obedecidas: - nenhum time ocupa a mesma mesa nos dois turnos. - b e c não podem estar no mesmo time. - d e f estão no mesmo time. - se e ocupa a mesa 3 em algum turno, então seu parceiro no time deve ser b. - a ocupa a mesa 1 no segundo turno.",16,qual das seguintes alternativas poderia ser a ocupação das mesas no primeiro turno?,"(A) mesa 1: a,c; mesa 2: e,b; mesa 3: d,f (B) mesa 1: b,e; mesa 2: d,c; mesa 3: a,f (C) mesa 1: c,e; mesa 2: a,b; mesa 3: d,f (D) mesa 1: d,f; mesa 2: a,e; mesa 3: b,c (E) mesa 1: d,f; mesa 2: a,b; mesa 3: c,e"
2018,3,2,torneio,"seis jogadores – a, b, c, d, e e f estão participando do torneio estadual de jogos de baralho. o torneio é realizado em dois turnos. os jogadores disputam o torneio em times formados por um par de jogadores, sendo que os mesmos times disputam os dois turnos. nenhum jogador está em mais de um time. em cada turno, cada time deve ocupar exatamente uma mesa, entre as mesas 1, 2 e 3. as seguintes restrições adicionais devem ser obedecidas: - nenhum time ocupa a mesma mesa nos dois turnos. - b e c não podem estar no mesmo time. - d e f estão no mesmo time. - se e ocupa a mesa 3 em algum turno, então seu parceiro no time deve ser b. - a ocupa a mesa 1 no segundo turno.",17,"se b ocupa a mesa 1 no primeiro turno, então seu parceiro no time deve ser:",(A) a (B) c (C) d (D) e (E) f
2018,3,2,torneio,"seis jogadores – a, b, c, d, e e f estão participando do torneio estadual de jogos de baralho. o torneio é realizado em dois turnos. os jogadores disputam o torneio em times formados por um par de jogadores, sendo que os mesmos times disputam os dois turnos. nenhum jogador está em mais de um time. em cada turno, cada time deve ocupar exatamente uma mesa, entre as mesas 1, 2 e 3. as seguintes restrições adicionais devem ser obedecidas: - nenhum time ocupa a mesma mesa nos dois turnos. - b e c não podem estar no mesmo time. - d e f estão no mesmo time. - se e ocupa a mesa 3 em algum turno, então seu parceiro no time deve ser b. - a ocupa a mesa 1 no segundo turno.",18,qual das seguintes alternativas é sempre falsa?,(A) a não ocupa a mesa 3 em nenhum turno. (B) a e e são do mesmo time. (C) b e e são do mesmo time. (D) d ocupa a mesa 2 no primeiro turno. (E) f ocupa a mesa 2 no segundo turno.
2018,3,2,torneio,"seis jogadores – a, b, c, d, e e f estão participando do torneio estadual de jogos de baralho. o torneio é realizado em dois turnos. os jogadores disputam o torneio em times formados por um par de jogadores, sendo que os mesmos times disputam os dois turnos. nenhum jogador está em mais de um time. em cada turno, cada time deve ocupar exatamente uma mesa, entre as mesas 1, 2 e 3. as seguintes restrições adicionais devem ser obedecidas: - nenhum time ocupa a mesma mesa nos dois turnos. - b e c não podem estar no mesmo time. - d e f estão no mesmo time. - se e ocupa a mesa 3 em algum turno, então seu parceiro no time deve ser b. - a ocupa a mesa 1 no segundo turno.",19,"se a e b são do mesmo time, qual das seguintes alternativas é sempre verdadeira?",(A) a e b ocupam a mesa 3 no primeiro turno. (B) c e e ocupam a mesa 2 no primeiro turno. (C) c e e ocupam a mesa 3 no segundo turno. (D) d e f ocupam a mesa 1 no primeiro turno. (E) d e f ocupam a mesa 2 no segundo turno.
2018,3,2,torneio,"seis jogadores – a, b, c, d, e e f estão participando do torneio estadual de jogos de baralho. o torneio é realizado em dois turnos. os jogadores disputam o torneio em times formados por um par de jogadores, sendo que os mesmos times disputam os dois turnos. nenhum jogador está em mais de um time. em cada turno, cada time deve ocupar exatamente uma mesa, entre as mesas 1, 2 e 3. as seguintes restrições adicionais devem ser obedecidas: - nenhum time ocupa a mesma mesa nos dois turnos. - b e c não podem estar no mesmo time. - d e f estão no mesmo time. - se e ocupa a mesa 3 em algum turno, então seu parceiro no time deve ser b. - a ocupa a mesa 1 no segundo turno.",20,"se e ocupa a mesa 2 no primeiro turno, qual das seguintes alternativas é uma lista completa e correta dos jogadores que poderiam ser parceiros de e no time?","(A) a, b (B) a, b, c (C) a, c (D) b (E) b, c"
2018,3,2,torneio,"seis jogadores – a, b, c, d, e e f estão participando do torneio estadual de jogos de baralho. o torneio é realizado em dois turnos. os jogadores disputam o torneio em times formados por um par de jogadores, sendo que os mesmos times disputam os dois turnos. nenhum jogador está em mais de um time. em cada turno, cada time deve ocupar exatamente uma mesa, entre as mesas 1, 2 e 3. as seguintes restrições adicionais devem ser obedecidas: - nenhum time ocupa a mesma mesa nos dois turnos. - b e c não podem estar no mesmo time. - d e f estão no mesmo time. - se e ocupa a mesa 3 em algum turno, então seu parceiro no time deve ser b. - a ocupa a mesa 1 no segundo turno.",21,"se e ocupa a mesa 3 no primeiro turno, então qual das seguintes alternativas é um par de jogadores que poderiam ocupar a mesa 3 no segundo turno?",(A) a e b (B) a e c (C) b e d (D) b e e (E) d e f
2018,3,2,torneio,"seis jogadores – a, b, c, d, e e f estão participando do torneio estadual de jogos de baralho. o torneio é realizado em dois turnos. os jogadores disputam o torneio em times formados por um par de jogadores, sendo que os mesmos times disputam os dois turnos. nenhum jogador está em mais de um time. em cada turno, cada time deve ocupar exatamente uma mesa, entre as mesas 1, 2 e 3. as seguintes restrições adicionais devem ser obedecidas: - nenhum time ocupa a mesma mesa nos dois turnos. - b e c não podem estar no mesmo time. - d e f estão no mesmo time. - se e ocupa a mesa 3 em algum turno, então seu parceiro no time deve ser b. - a ocupa a mesa 1 no segundo turno.",22,"se e e c são do mesmo time, então qual das seguintes alternativas é sempre verdadeira?",(A) a ocupa a mesa 2 no primeiro turno. (B) d ocupa a mesa 3 no segundo turno. (C) c ocupa a mesa 2 no primeiro turno. (D) f ocupa a mesa 3 no primeiro turno. (E) b ocupa a mesa 1 no primeiro turno.  a prova continua na próxima página.
2018,3,2,médico e dentista,"no período de cinco meses, de janeiro a maio, cada um de três irmãos – aldo, beto e chico – vai ao médico exatamente uma vez. cada irmão vai também ao dentista exatamente uma vez nesse período. as seguintes condições devem ser obedecidas: - beto vai ao médico em algum mês anterior ao mês em que vai ao dentista. - aldo vai ao dentista em algum mês anterior ao mês em que vai ao médico. - chico vai ao médico em algum mês anterior ao mês em que beto visita o dentista e em algum mês após o mês em que beto vai ao médico. - aldo vai ao médico no mesmo mês em que chico vai ao médico. - qualquer irmão que visite o médico em abril não pode ir ao dentista em abril.",23,qual das seguintes alternativas poderia ser uma lista correta dos meses em que os irmãos vão ao médico? -,"(A) janeiro: aldo, beto, chico - (B) fevereiro: aldo, chico; março: chico - (C) março: aldo, chico; abril: beto - (D) janeiro: beto; março: aldo, chico - (E) abril: aldo, chico; maio: beto"
2018,3,2,médico e dentista,"no período de cinco meses, de janeiro a maio, cada um de três irmãos – aldo, beto e chico – vai ao médico exatamente uma vez. cada irmão vai também ao dentista exatamente uma vez nesse período. as seguintes condições devem ser obedecidas: - beto vai ao médico em algum mês anterior ao mês em que vai ao dentista. - aldo vai ao dentista em algum mês anterior ao mês em que vai ao médico. - chico vai ao médico em algum mês anterior ao mês em que beto visita o dentista e em algum mês após o mês em que beto vai ao médico. - aldo vai ao médico no mesmo mês em que chico vai ao médico. - qualquer irmão que visite o médico em abril não pode ir ao dentista em abril.",24,"se beto vai ao médico em março, qual das seguintes alternativas é sempre verdadeira? -",(A) chico vai ao dentista em maio. - (B) beto vai ao dentista em maio. - (C) chico vai ao médico em março. - (D) aldo vai ao dentista em março. - (E) aldo vai ao dentista em fevereiro.
2018,3,2,médico e dentista,"no período de cinco meses, de janeiro a maio, cada um de três irmãos – aldo, beto e chico – vai ao médico exatamente uma vez. cada irmão vai também ao dentista exatamente uma vez nesse período. as seguintes condições devem ser obedecidas: - beto vai ao médico em algum mês anterior ao mês em que vai ao dentista. - aldo vai ao dentista em algum mês anterior ao mês em que vai ao médico. - chico vai ao médico em algum mês anterior ao mês em que beto visita o dentista e em algum mês após o mês em que beto vai ao médico. - aldo vai ao médico no mesmo mês em que chico vai ao médico. - qualquer irmão que visite o médico em abril não pode ir ao dentista em abril.",25,qual das seguintes alternativas é sempre verdadeira? -,(A) nem chico nem beto vão ao dentista em fevereiro. - (B) nem chico nem aldo vão ao médico em janeiro. - (C) nem beto nem aldo vão ao dentista em março. - (D) nem beto nem chico vão ao médico em abril. - (E) nem aldo nem chico vão ao dentista em abril.
2018,3,2,médico e dentista,"no período de cinco meses, de janeiro a maio, cada um de três irmãos – aldo, beto e chico – vai ao médico exatamente uma vez. cada irmão vai também ao dentista exatamente uma vez nesse período. as seguintes condições devem ser obedecidas: - beto vai ao médico em algum mês anterior ao mês em que vai ao dentista. - aldo vai ao dentista em algum mês anterior ao mês em que vai ao médico. - chico vai ao médico em algum mês anterior ao mês em que beto visita o dentista e em algum mês após o mês em que beto vai ao médico. - aldo vai ao médico no mesmo mês em que chico vai ao médico. - qualquer irmão que visite o médico em abril não pode ir ao dentista em abril.",26,"se chico vai ao médico em algum mês anterior ao mês em que vai ao dentista, e ele vai ao dentista em abril, então qual das seguintes alternativas poderia ser verdadeira? -",(A) beto vai ao dentista no mesmo mês em que chico vai ao dentista. - (B) aldo vai ao médico no mesmo mês em que beto vai ao dentista. - (C) chico vai ao dentista em algum mês anterior ao mês em que aldo vai ao médico. - (D) chico vai ao dentista em algum mês anterior ao mês em que aldo vai ao dentista. - (E) beto vai ao dentista em algum mês anterior ao mês em que aldo vai ao médico.
